0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.00039029,0.36559,0.12339000000000001,0.21881,0.53904,0.2073,0.8412200000000001,0.049527999999999996,0.33792,0.52522,0.60692,0.13495,0.24075,0.83191,0.41822,0.09765499999999999,0.048178,0.9942700000000001,0.84106,0.42013999999999996,0.1992,0.30817,0.5426300000000001,0.69442,0.70931,0.57855,0.8155600000000001,0.20348,0.55091,0.55818,0.00039029,4.9909
0.009681100000000002,0.42051000000000005,0.20024,0.62462,0.013647999999999999,0.9517899999999999,0.54606,0.70197,0.28304,0.7922600000000001,0.02997,0.074114,0.0015536,0.56103,0.78404,0.67232,0.75443,0.63166,0.11217,0.11365,0.98729,0.17715,0.17844000000000002,0.77193,0.27315,0.55097,0.70224,0.8815299999999999,0.039613999999999996,0.37599,0.009681100000000002,4.8738
0.042980000000000004,0.8241200000000001,0.62662,0.37401999999999996,0.1247,0.37449,0.9764799999999999,0.029575999999999998,0.47265,0.023176,0.73814,0.74767,0.060417,0.71345,0.5525800000000001,0.21796999999999997,0.56952,0.021544,0.91927,0.53313,0.20481,0.5894199999999999,0.59944,0.47683000000000003,0.10572999999999999,0.6642899999999999,0.6380100000000001,0.024999,0.87324,0.41515,0.042980000000000004,4.6729
0.051717,0.31806,0.4432,0.41626,0.25424,0.53773,0.5806,0.46226999999999996,0.73441,0.15552,0.48983000000000004,0.067741,0.090792,0.4025,0.47172,0.51344,0.80645,0.25706,0.3584,0.75074,0.56496,0.67374,0.86824,0.47898999999999997,0.77094,0.33876999999999996,0.27662,0.35076,0.16756,0.57809,0.051717,4.5255
0.087732,0.98255,0.1896,0.39896,0.78501,0.9377700000000001,0.2331,0.26048000000000004,0.22812,0.53854,0.15053,0.6884100000000001,0.45093999999999995,0.5855,0.97911,0.31914000000000003,0.64864,0.052573,0.6271800000000001,0.5946600000000001,0.11975999999999999,0.43777,0.44485,0.43799,0.07092000000000001,0.18609,0.41926,0.099913,0.35086999999999996,0.11663,0.087732,4.1443
0.12559,0.12295,0.8001,0.16034,0.07668,0.82137,0.18369000000000002,0.8517399999999999,0.9455,0.46062,0.23076999999999998,0.3595,0.18784,0.079251,0.19747,0.6582,0.63169,0.33416999999999997,0.38605,0.12729000000000001,0.048019,0.20219,0.76689,0.040281,0.22085,0.49888000000000005,0.32264,0.54642,0.95819,0.8361299999999999,0.12559,4.0602
0.16756,0.11689000000000001,0.22136999999999998,0.20496,0.69301,0.60856,0.9834299999999999,0.96165,0.16897,0.2924,0.47836000000000006,0.6581899999999999,0.48973999999999995,0.020755000000000003,0.18311,0.031077999999999998,0.18255,0.85795,0.11417000000000001,0.38371,0.75156,0.048931,0.30494,0.18312,0.2798,0.5298,0.88992,0.06281,0.6187199999999999,0.28367,0.16756,3.8659
0.21354,0.18689,0.38385,0.68097,0.012018000000000001,0.22909000000000002,0.024562999999999998,0.23510999999999999,0.020561000000000003,0.56109,0.070288,0.47566,0.38819000000000004,0.50873,0.0069483,0.4655,0.0098599,0.37824,0.9915200000000001,0.9635,0.79402,0.19019,0.86492,0.38961999999999997,0.5469,0.8089,0.38375,0.34779,0.078182,0.8709899999999999,0.21354,3.595
0.25701999999999997,0.6670699999999999,0.093985,0.20694,0.8879299999999999,0.29534,0.70962,0.084776,0.35651,0.015813,0.30555,0.041085,0.081862,0.38131,0.54505,0.34194,0.9618700000000001,0.65583,0.74932,0.37034,0.54383,0.9018,0.80702,0.064748,0.06876399999999999,0.54472,0.16218,0.24131999999999998,0.98183,0.46798999999999996,0.25701999999999997,3.5186
0.26636,0.11538,0.23231,0.33634000000000003,0.31635,0.34524,0.6235,0.19125,0.84096,0.40385,0.17568,0.5199600000000001,0.59736,0.36851,0.054475,0.24249,0.91233,0.19865,0.019169,0.52903,0.47868,0.6775100000000001,0.018468000000000002,0.82404,0.3221,0.08730700000000001,0.6522600000000001,0.8313,0.46526000000000006,0.043692,0.26636,3.213
