0,1,2,3,4,5,6
1.0027773434976146,1.0004418437773852,1.0000339205432685,1.0017634776828708,1.0000005840602533,1661.729169606967,8.308185333550597
1.0022663109335417,1.0148414143172977,1.0031503426629684,1.0015783305580277,1.0053615365778277,1661.7980978875526,8.299206945036893
1.0022663109335417,1.0148414143172977,1.0031503426629684,1.0015783305580277,1.0053615365778277,1661.7980978875526,8.299206945036893
1.0060417366124652,1.0447709922478747,1.0000351358446742,1.0017634776828708,1.0000005840602533,1661.8398028443542,8.280176183200085
1.0060417366124652,1.0447709922478747,1.0000351358446742,1.0017634776828708,1.0000005840602533,1661.8398028443542,8.280176183200085
1.0007723365659755,1.0725939923270489,1.0000003022542157,1.000001137095186,1.0256906190229045,1661.9926929402593,8.25795687614459
1.0007723365659755,1.0725939923270489,1.0000003022542157,1.000001137095186,1.0256906190229045,1661.9926929402593,8.25795687614459
1.0179198127524711,1.2112547343589741,1.0000003022542157,1.000001137095186,1.0001199716517355,1662.241144366506,8.172509862887516
1.0179198127524711,1.2112547343589741,1.0000003022542157,1.000001137095186,1.0001199716517355,1662.241144366506,8.172509862887516
1.0050560928888348,1.2725689942210774,1.0000087204304953,1.0000000384567769,1.000490489124284,1662.3548732651593,8.122585707142214
1.0050560928888348,1.2725689942210774,1.0000087204304953,1.0000000384567769,1.000490489124284,1662.3548732651593,8.122585707142214
1.0000024197648352,1.331017445345427,1.0001534605678724,1.0000978383140957,1.002250790748099,1662.4879378703645,8.079907982306812
1.0000024197648352,1.331017445345427,1.0001534605678724,1.0000978383140957,1.002250790748099,1662.4879378703645,8.079907982306812
1.0021418452145203,1.3958341075954186,1.0000490279646077,1.0001282122816215,1.0000875748942009,1662.633603921743,8.037045751743081
1.0021418452145203,1.3958341075954186,1.0000490279646077,1.0001282122816215,1.0000875748942009,1662.633603921743,8.037045751743081
1.0742173208704031,1.476773028441816,1.0001534605678724,1.0003320823957464,1.0006664097666416,1662.9960805065466,8.028279289536586
1.0742173208704031,1.476773028441816,1.0001534605678724,1.0003320823957464,1.0006664097666416,1662.9960805065466,8.028279289536586
1.0068142502404775,1.5568525112230849,1.0000008659971196,1.0000413632775855,1.000122970022993,1663.0177706921925,7.930456831702858
1.0068142502404775,1.5568525112230849,1.0000008659971196,1.0000413632775855,1.000122970022993,1663.0177706921925,7.930456831702858
1.0068142502404775,1.5568525112230849,1.0000008659971196,1.0000207394549023,1.000182904297762,1663.0178785123205,7.9304335246892474
1.0068142502404775,1.5568525112230849,1.0000008659971196,1.0000207394549023,1.000182904297762,1663.0178785123205,7.9304335246892474
1.0004285229164906,1.6180815425074089,1.0001534605678724,1.0003320823957464,1.0027756501231786,1663.1596536047996,7.885393056983236
1.0004285229164906,1.6180815425074089,1.0001534605678724,1.0003320823957464,1.0027756501231786,1663.1596536047996,7.885393056983236
1.0045335104416495,1.771980565773814,1.009819043047208,1.0000900272926263,1.0010117620049968,1663.5611165417483,7.785652134295182
1.0045335104416495,1.771980565773814,1.009819043047208,1.0000900272926263,1.0010117620049968,1663.5611165417483,7.785652134295182
1.004745421714257,1.7945073757085546,1.0110765225623926,1.000429753079074,1.001451319397451,1663.624250478885,7.771361676344559
1.004745421714257,1.7945073757085546,1.0110765225623926,1.000429753079074,1.001451319397451,1663.624250478885,7.771361676344559
1.0105853366876756,2.102227914556236,1.0240387037138374,1.0023208394703085,1.0073563468263729,1664.4526821282484,7.573005126941111
1.0105853366876756,2.102227914556236,1.0240387037138374,1.0023208394703085,1.0073563468263729,1664.4526821282484,7.573005126941111
1.010281965674667,2.114224331167484,1.007512654707597,1.000957154345256,1.0791281744401902,1664.713599418259,7.564193658310943
1.010281965674667,2.114224331167484,1.007512654707597,1.000957154345256,1.0791281744401902,1664.713599418259,7.564193658310943
1.0019495700436871,2.3032818515368985,1.0116540350681975,1.0095207202420189,1.0000217433188598,1664.865498975248,7.438818483824358
1.0019495700436871,2.3032818515368985,1.0116540350681975,1.0095207202420189,1.0000217433188598,1664.865498975248,7.438818483824358
1.2953953227437636,2.8847904729541516,2.9256374916199963,1.039794989633422,1.001194619264694,1675.8912515853797,6.5515023841137445
1.2953953227437636,2.8847904729541516,2.9256374916199963,1.039794989633422,1.001194619264694,1675.8912515853797,6.5515023841137445
1.2991772348393316,2.9659815095664195,2.964024713203509,1.036832773809046,1.0011530693483597,1676.2410216629194,6.453951969742928
1.2991772348393316,2.9659815095664195,2.964024713203509,1.036832773809046,1.0011530693483597,1676.2410216629194,6.453951969742928
