0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.00089961,0.22473,0.69947,0.51555,0.64375,0.10657,0.53991,0.3073,0.49525,0.37189,0.17761,0.9509,0.36316,0.89066,0.5049,0.28297,0.50636,0.41631,0.41043,0.29399000000000003,0.75729,0.1054,0.5436300000000001,0.30838000000000004,0.5757399999999999,0.26668000000000003,0.9975799999999999,0.8476600000000001,0.71045,0.49446999999999997,0.00089961,5.3708
0.005713,0.80388,0.66375,0.5796600000000001,0.22034,0.026664999999999998,0.61743,0.32728,0.2161,0.49992,0.35345,0.39813000000000004,0.7227100000000001,0.067957,0.78547,0.34381,0.030892000000000003,0.60563,0.0030175,0.9327799999999999,0.093947,0.13757,0.15802,0.33386,0.63615,0.62515,0.78527,0.9348299999999999,0.69416,0.5389,0.005713,4.9066
0.0094586,0.75449,0.36519,0.76173,0.076046,0.22735999999999998,0.99131,0.18445,0.6209399999999999,0.4749,0.52381,0.066131,0.55597,0.1958,0.56313,0.45155,0.8445799999999999,0.24497,0.63249,0.5704600000000001,0.31645999999999996,0.48098,0.13178,0.44328999999999996,0.27302,0.016881999999999998,0.76269,0.8349799999999999,0.5726600000000001,0.29509,0.0094586,4.8871
0.017464,0.36484,0.41973999999999995,0.46231000000000005,0.81801,0.9621,0.2767,0.7589600000000001,0.058145,0.043904,0.17381,0.4436,0.071857,0.36319,0.77385,0.38737,0.14640999999999998,0.20593000000000003,0.052612,0.45948,0.33087,0.043614,0.59472,0.93763,0.5657800000000001,0.71575,0.18511,0.43261000000000005,0.39173,0.98918,0.017464,4.5663
0.029947,0.40233,0.30048,0.5021800000000001,0.8970899999999999,0.23445,0.39145,0.5382899999999999,0.42699,0.11828,0.1321,0.084709,0.81493,0.6443399999999999,0.34619,0.63726,0.092879,0.67471,0.8516100000000001,0.58463,0.69808,0.1083,0.28131999999999996,0.61557,0.17709,0.40821,0.0059103,0.21752,0.87461,0.66832,0.029947,4.5656
0.081522,0.55218,0.8043899999999999,0.043947,0.56976,0.7729699999999999,0.5471699999999999,0.1653,0.63148,0.7338899999999999,0.99623,0.44428,0.017874,0.0832,0.25484,0.25640999999999997,0.3531,0.73934,0.88189,0.49543999999999994,0.47841000000000006,0.15600999999999998,0.53341,0.29135,0.34005,0.37331,0.022827,0.61311,0.8487399999999999,0.26791,0.081522,4.4719999999999995
0.093252,0.6745800000000001,0.16721,0.052614,0.025907,0.82034,0.5022800000000001,0.16047,0.5238,0.32521,0.78569,0.5018100000000001,0.080714,0.032139,0.61705,0.3329,0.21226,0.57904,0.25505,0.69024,0.041746,0.8338399999999999,0.25129,0.1059,0.3437,0.8487399999999999,0.69113,0.1009,0.33276,0.38787,0.093252,3.852
0.16496,0.19917,0.20534000000000002,0.11202000000000001,0.22939,0.074674,0.2076,0.53092,0.37772,0.53272,0.29814,0.080804,0.026524000000000002,0.50664,0.15433,0.39993,0.17047,0.76188,0.99441,0.92224,0.06163300000000001,0.62405,0.79615,0.44014,0.53286,0.66756,0.064333,0.54704,0.089219,0.34421,0.16496,3.5471
0.18002,0.26424000000000003,0.47305,0.54485,0.071513,0.31790999999999997,0.28781999999999996,0.56382,0.6018600000000001,0.13467,0.34489000000000003,0.85239,0.061207000000000004,0.58123,0.067439,0.25525,0.27828,0.28886999999999996,0.18432,0.27339,0.56698,0.083018,0.33459,0.68418,0.23360999999999998,0.71897,0.21261999999999998,0.25693,0.5310600000000001,0.86379,0.18002,3.5036
0.30330999999999997,0.8590200000000001,0.08358,0.50775,0.8871899999999999,0.48586,0.47343999999999997,0.96281,0.37437,0.08758099999999999,0.79904,0.094686,0.33798,0.35858,0.015673,0.0092117,0.14529,0.54128,0.75572,0.50922,0.18214,0.15986,0.42516000000000004,0.27314,0.80911,0.036197,0.67978,0.13876,0.008609200000000001,0.068039,0.30330999999999997,3.2754
