0,1,2,3,4,5,6,7,8,9,10,11,12
1.0536681741431062,1.0136932827524894,1.0342158655110296,0.9962090533277678,1.0054885422849769,0.973789503104988,1.020187852182301,0.1594679132313478,0.06869024001559584,0.11973954701019872,0.12479393517592775,0.1342762308175687,0.0
1.0467720019222626,1.0015362006987452,1.0307501746933163,0.9649599251127536,0.991456995140854,0.9672265891814236,1.0396997414305609,0.1347341518740683,0.07997460990041493,0.17051374491971932,0.09657421932494158,0.1361596349914434,0.0
1.0503379026988404,1.025976239529655,0.9921841515323542,0.9920552425141632,1.023556957671755,1.0654613739332126,1.0405970587968958,0.18266569040451533,0.1314659639483812,0.1719423263708786,0.16382873830630978,0.13625261307450448,0.0
1.0319734088512549,0.9922518544207224,1.0173165684084708,0.9770859289165408,0.9952647307248522,0.9969580871291894,1.0405057999675216,0.1204436581548338,0.07469735316851582,0.15735972623534647,0.1012454761644918,0.13644756734278138,0.0
1.045125690869093,1.0142990900450255,1.0203019507033728,0.9925170594219868,1.0172507944385594,1.0132266792792222,1.0402870782524605,0.1775068983009147,0.08787501488603984,0.2410028005267195,0.1396243505347724,0.1366867355719381,0.0
1.0315643879876666,1.0006599789593849,1.0003512000792305,0.9974369239727824,0.98498544686199,1.014290282431982,1.0329567991434296,0.15172753368894226,0.0798166903727599,0.16555114615008626,0.15229834474516588,0.13711727705313584,0.0
1.0514576008199588,1.004506684052617,1.0201770710435525,1.0055475634518298,1.007839634468533,1.0952249149901374,1.0271129232286216,0.1645866237414963,0.11602606717397015,0.15851068637210025,0.18685914065808,0.13719087053428386,0.0
1.038845938965953,0.9879559621924742,0.994790145381754,0.9712179233425514,0.9924779050505246,0.9949972243238384,1.017914620518178,0.127687172771104,0.10169814693255204,0.15253815721933214,0.12447768220739182,0.13721851584070488,0.0
1.0376146333306548,0.992053802557282,0.9893630710463068,0.9694646038776912,1.002051524293875,0.9651775807487382,1.0212236955068426,0.14052303860686638,0.10153987873389243,0.10336887263676132,0.13408715077693095,0.13728820797902674,0.0
1.0525823949951658,1.0181495546471862,0.9909280923977491,0.9849175657375764,0.984205491639406,1.033085039242768,1.016063588325363,0.17101678786045849,0.08726210947091617,0.15633098708033671,0.15244660373298002,0.13730743533552486,0.0
1.032251269604154,0.9995148275439314,1.0083539841104792,0.9539126534918868,0.9802411418677742,0.9831356156110342,1.0260443346664576,0.12555904104011872,0.08194717681553511,0.13934569350083625,0.14982169506046422,0.13776351493049052,0.0
1.0373433668364935,0.9873103545248182,0.9963801683981176,0.9751784758921248,0.975407440782852,0.9816794705652307,1.0278960671262096,0.13948791756799298,0.09999304096300347,0.14294531948984945,0.12930527008265089,0.13782721845686874,0.0
1.034487461187397,0.9864028941674896,0.9951513260315776,0.9941676831634472,0.9786390291634618,0.9634199857423238,0.9994696176480632,0.11349431505842192,0.0925767445350666,0.13331927982514444,0.1121794483015271,0.13808348185918382,0.0
1.0411766768912305,0.9868979989518596,1.0013739459878293,1.0052864829441484,1.0052830129424029,0.9837677774429092,1.0291670749106143,0.14858834024100925,0.1389576259643052,0.16878887823633734,0.1570641033402191,0.13810972149328002,0.0
1.0432877529976226,0.9912333309352832,0.9992217465951532,1.0349392422117385,0.9803909987335532,0.9941335149754252,1.0136698237751502,0.1457038350167263,0.1462255827175279,0.15008102274088453,0.13286024945785493,0.13811319657825075,0.0
1.046013768937904,0.9878691782913408,1.0078577701108729,0.9992936034463455,0.988347196671854,0.9918122219106834,1.0350468645834288,0.1679729803422476,0.12784383689158108,0.155688581258924,0.16137668955310944,0.13819149475714798,0.0
1.058915942540162,1.0064860394124784,1.0178824681856298,1.0135101995011653,1.0054498691300946,1.0233436259700257,1.0297014681163543,0.1696927691954599,0.14955737968960978,0.1762635475008022,0.15590273788325562,0.13824116486252871,0.0
1.0458872224513822,1.0028635330395024,0.9969094620981936,1.0043761161740743,0.9981146938978036,0.9815786160881216,1.0299150298162063,0.17844881839888954,0.11303086187904485,0.19136055619986875,0.16872344636237818,0.13841566445781436,0.0
1.0523372960199575,0.9911749597622059,1.0048977444563278,0.9833700566092451,1.0071550326160237,1.002566794377654,1.0711376561995547,0.14438634683640927,0.126238790869136,0.17965616004749538,0.14980339175826354,0.13847838721412647,0.0
1.055887368695782,1.0204000387810002,0.9990641414913964,1.0119223212402475,1.0170357393123133,0.9939817291046192,1.039804937964986,0.1496045629774297,0.18220609990567424,0.1541919382952796,0.1809455238969267,0.1388101720792793,0.0
1.0356683949171503,1.0042377553355624,1.0086375354324268,0.9661269497621864,0.9954454791427302,0.9932215863231888,1.037685287635518,0.05233316478394109,0.07289927189994848,0.15186160070262295,0.0807049497770523,0.13884476985112426,0.0
1.0383612706272236,0.9848071698554433,0.9868858967947618,0.994507491058292,0.9806697944972758,0.9618400663495268,1.0069739689839174,0.11311035199782025,0.10731860710346956,0.12859427040217158,0.13668206883663464,0.13931508108698334,0.0
1.0533997309509384,0.9985928291688386,1.011670343525158,1.0010632258393006,0.9986699915397338,0.996963812061338,1.0246381288667197,0.134700636428834,0.1209691613705165,0.1617149089924065,0.20513868430761814,0.13931670142576796,0.0
1.0525611878690846,0.9844271256054472,1.007748337251284,0.9833044136462742,1.0205773186583726,1.0170682866278178,1.0220643395793982,0.1833478678905019,0.1031507006569022,0.16128808480010176,0.16020736360468066,0.139476835575969,0.0
1.0544873632359206,0.99681640740334,1.008137282379402,1.0126695649510498,0.991067051391592,1.0215470110579834,1.0354765256943117,0.1824590755585869,0.15807785733796434,0.19754325354032864,0.16177555868676635,0.13959633452989714,0.0
1.0356195540464503,0.980151057051306,0.9863749370750374,1.0031587384478595,1.0071881176602893,0.990184797390436,1.0265507612158322,0.14604989043130745,0.12762910398554378,0.20320208271050744,0.1465015540701316,0.13963818276360546,0.0
1.036634063354921,0.985227211185006,0.9859472564165868,0.9948631888047116,0.9678673938700588,0.967863582228656,0.9919272460700882,0.15412279966555956,0.11048253564786888,0.13313919906676236,0.1204272166272214,0.13982335879104255,0.0
1.0522852991734313,0.986856740911058,1.003945112359265,0.974446996554152,0.992021461215408,0.9749070061741348,1.0103839472712408,0.11618460906248396,0.11407107781849855,0.1450908189055263,0.14485814982383124,0.13988401463228764,0.0
1.0485910240290721,0.9870666416957,0.9919581039233796,0.9972374184027194,0.990049376031845,0.9847626334331144,1.00176862693979,0.1279408824866949,0.12144502076469847,0.1526795950623661,0.16058586664495658,0.1401570455823053,0.0
1.0272269764011603,1.0197337767629828,1.005292780850014,1.010167037695037,1.0049135408250198,1.0129667800796414,1.0329505877459364,0.14619843041779956,0.15600779088891986,0.17610704645162034,0.18228522984650256,0.1404428906169727,0.0
1.0285661526785144,0.978833229276768,0.9859305427133072,0.9698274390528998,0.9624431585039924,0.9736888307042988,0.9886644970409572,0.12686905785081826,0.08418456626977328,0.15638969268897712,0.0817806353513872,0.14045796549618195,0.0
1.062737671600218,1.0078648701722324,1.01262000636628,1.0173082395069186,1.0266501541043145,1.0379791669888012,1.0254354304098685,0.16699482287111944,0.1397392272449019,0.18670652048184894,0.18835526144046472,0.14053572594346,0.0
1.0529687419122238,1.0191905378266877,1.0095417488532676,1.004220318851459,1.0020545934036549,0.9989791462292004,1.062369247502081,0.1616432900325931,0.20793861961412266,0.2077938349288122,0.2254774178586011,0.1408023983326119,0.0
1.025970143459782,0.9824986094970612,0.9902482675962784,0.9862478918411222,0.9648001072988138,0.9531214696718532,1.0064178482799642,0.16276352329918825,0.13759644944793026,0.12157384708229013,0.1467563472773687,0.14119753945888938,0.0
1.066465777812519,1.041381550303974,1.005924731881389,1.016348040207523,1.0087545506815705,1.0797719083929018,1.052832447603167,0.1928404602183482,0.17329816286271746,0.20082753236716536,0.1925391495735814,0.14123204786238724,0.0
1.0222511624175157,0.981993546400452,0.9998273119694312,0.9397184702341314,0.9855481947013388,0.9813200967221858,1.0306669588549655,0.043843714656145,0.07298627684435269,0.16746794877911958,0.08991115661694013,0.14139056971971034,0.0
1.0316987882778004,0.9680956962296072,0.9992664626973904,0.9357292762447592,0.9615749746866668,0.9768422045664982,1.0011006621274836,0.14138135916998948,0.07754830773230281,0.14613601795275735,0.08895186078026321,0.1417069399423139,0.0
1.0232223374595262,0.984734989199062,0.985807997930232,0.9677674089073468,0.9545010831848986,0.9561945656269624,0.99413301788541,0.09235909056533953,0.05004511151237255,0.09135393219517884,0.08409564839786776,0.14186095478468075,0.0
1.0233053901006073,0.9757494842888292,0.986045438573073,0.9380440135836536,0.9603406864541078,0.9738290718077082,1.0087414199752875,0.1175739128652844,0.10682235544931501,0.11417522948847525,0.12043580169338985,0.14205134908428876,0.0
1.0302669625954424,0.9629340450209308,1.0111210737305236,0.9753025985986836,0.9675922911975154,0.9684577875331668,1.020124183528063,0.10059285307723276,0.13494109707881868,0.16356232680484514,0.1554428264838149,0.14205318948880213,0.0
