0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.081975,0.14943,0.19951,0.053617,0.12735,0.24641999999999997,0.64073,0.020145,0.36419,0.76841,0.44306999999999996,0.90107,0.3382,0.5596,0.9910200000000001,0.66355,0.26753000000000005,0.9306700000000001,0.42783999999999994,0.18342999999999998,0.55867,0.19024000000000002,0.3369,0.8584799999999999,0.46873000000000004,0.71692,0.12625,0.17958,0.7198899999999999,0.65794,0.28098,0.99887
0.077199,0.95836,0.64542,0.9504,0.42754,0.12251,0.54735,0.78708,0.23476999999999998,0.09635,0.96851,0.5753,0.97683,0.8789799999999999,0.753,0.54275,0.97145,0.23343000000000003,0.2344,0.9169799999999999,0.0011573,0.80691,0.009075299999999998,0.96349,0.23093000000000002,0.43754,0.4103,0.17142000000000002,0.031377999999999996,0.28151,0.29461,0.99884
0.076481,0.44778999999999997,0.032848,0.8842399999999999,0.048656,0.21483000000000002,0.8267700000000001,0.3557,0.8292200000000001,0.1197,0.78751,0.20743000000000003,0.71232,0.37472,0.42386999999999997,0.67164,0.31756,0.94371,0.86987,0.039466,0.6422,1.0,0.19205,0.6412899999999999,0.12302,0.8892,0.7829999999999999,0.48478999999999994,0.2828,0.94635,0.2996,0.9988
0.086964,0.49401000000000006,0.020277,0.5162800000000001,0.04216,0.34124,0.82935,0.35954,0.62124,0.11634000000000001,0.13109,0.20085,0.052701,0.37472,0.43111000000000005,0.14372000000000001,0.31768,0.9581799999999999,0.88016,0.039466,0.63247,0.9255899999999999,0.45783999999999997,0.32538,0.56174,0.092413,0.8997,0.48478999999999994,0.1145,0.94635,0.30366,0.99865
0.073962,0.12443,0.40243,0.9502,0.45743999999999996,0.12270999999999999,0.048336000000000004,0.26226,0.00024369,0.074778,0.41089,0.84851,0.64558,0.40303,0.5351600000000001,0.66692,0.077872,0.23337,0.22033000000000003,0.8295,0.0011913,0.82184,0.90623,0.97436,0.45855,0.9302299999999999,0.53963,0.17132999999999998,0.81896,0.8694799999999999,0.32291,0.99855
0.068914,0.61687,0.75972,0.9602,0.42746999999999996,0.8627299999999999,0.54413,0.9317799999999999,0.27146,0.0854,0.95547,0.10597999999999999,0.89086,0.7005399999999999,0.62717,0.53342,0.9718200000000001,0.41928999999999994,0.035892,0.48928999999999995,0.08381799999999999,0.28752,0.02015,0.20259000000000002,0.21966,0.013706999999999999,0.42308,0.48321000000000003,0.007795100000000001,0.22744,0.39350999999999997,0.9978
0.06817899999999999,0.051722000000000004,0.38863000000000003,0.086386,0.55942,0.8806299999999999,0.24389,0.59918,0.25587,0.47198999999999997,0.7296199999999999,0.011378000000000001,0.26515,0.49193000000000003,0.62758,0.44871000000000005,0.68019,0.8988799999999999,0.094843,0.36621,0.30803,0.60036,0.9400700000000001,0.54708,0.6230899999999999,0.7577699999999999,0.013465000000000001,0.14489000000000002,0.009293299999999999,0.99103,0.40602,0.99765
0.097236,0.95836,0.12915,0.9504,0.42754,0.12251,0.54735,0.26025,0.23476999999999998,0.09635,0.21816999999999998,0.67181,0.96811,0.8789799999999999,0.7612300000000001,0.54275,0.97145,0.23343000000000003,0.2344,0.9344600000000001,0.0033108000000000005,0.6936899999999999,0.41055,0.9626299999999999,0.22830999999999999,0.079805,0.99972,0.17142000000000002,0.5069899999999999,0.28151,0.44975,0.99724
0.057612000000000003,0.049958999999999996,0.40233,0.98624,0.4531,0.025838999999999997,0.49007,0.26145999999999997,0.25238,0.46858,0.6897300000000001,0.6070399999999999,0.26913000000000004,0.42818999999999996,0.6262,0.44556,0.0584,0.14887999999999998,0.026629000000000003,0.85301,0.30659000000000003,0.42233999999999994,0.90801,0.7412,0.19764,0.75581,0.5968399999999999,0.18837,0.7243,0.64015,0.61908,0.9945299999999999
0.24281,0.037706,0.9555100000000001,0.39976,0.23151999999999998,0.9134200000000001,0.8103899999999999,0.07028999999999999,0.82119,0.35156,0.80743,0.1001,0.76034,0.038041000000000005,0.11327000000000001,0.89936,0.22684,0.42817,0.053814,0.64871,0.24159,0.81043,0.7743399999999999,0.47703,0.9093899999999999,0.73365,0.35524,0.43255,0.13392,0.86693,0.64174,0.9943700000000001
0.24165,0.013746000000000001,0.73658,0.32255,0.562,0.91784,0.71354,0.0,0.036313,0.3521,0.7664300000000001,0.099297,0.24219000000000002,0.0,0.98561,0.89444,0.89143,0.42962,0.78272,0.4267,0.23617,0.78152,0.7682,0.67188,0.33402,0.16495,0.8455600000000001,0.45108000000000004,0.71516,0.75259,0.64699,0.9943700000000001
0.25605,0.020915,0.73724,0.32841,0.51907,0.8624799999999999,0.45138999999999996,0.93271,0.005925,0.74992,0.62458,0.058405,0.67097,0.27962,0.504,0.96886,0.9155700000000001,0.061725,0.2807,0.48366000000000003,0.048914,0.9281799999999999,0.15417999999999998,0.67835,0.8968299999999999,0.5173800000000001,0.77859,0.64608,0.3181,0.7560899999999999,0.65468,0.9942799999999999
0.25648000000000004,0.16702999999999998,0.40243,0.14677,0.46106,0.089486,0.057612000000000003,0.26226,0.48721000000000003,0.07486699999999999,0.56552,0.8504299999999999,0.42161000000000004,0.42035,0.5398,0.022427000000000002,0.06044,0.063762,0.014375,0.7752600000000001,0.050861,0.43185,0.90623,0.52166,0.45855,0.9302299999999999,0.53145,0.17812,0.75488,0.8694799999999999,0.65728,0.99349
0.05545,0.051722000000000004,0.4092,0.086386,0.066521,0.023766,0.48656000000000005,0.59918,0.25587,0.46605,0.7226899999999999,0.011378000000000001,0.24609,0.51322,0.10595999999999998,0.4532,0.67971,0.70565,0.094843,0.36621,0.30803,0.60036,0.9400700000000001,0.1152,0.62027,0.74065,0.055438999999999995,0.14489000000000002,0.7395,0.65515,0.66438,0.9932799999999999
0.23786,0.014294,0.41168000000000005,0.059192999999999996,0.12735,0.24641999999999997,0.64069,0.16161,0.2135,0.064135,0.6836300000000001,0.43688,0.8941600000000001,0.29675,0.5713600000000001,0.66314,0.21295999999999998,0.18752,0.4376,0.18369000000000002,0.87292,0.17893,0.5416300000000001,0.14985,0.13455999999999999,0.7272,0.7794399999999999,0.17914000000000002,0.34348,0.65794,0.6704399999999999,0.99311
0.054228,0.061223,0.19595,0.053617,0.12735,0.2433,0.64073,0.16161,0.21393,0.86301,0.38076,0.43688,0.3382,0.50708,0.5774100000000001,0.45306,0.25361999999999996,0.2,0.43076000000000003,0.18369000000000002,0.86621,0.6098600000000001,0.5416300000000001,0.14916,0.13002,0.7272,0.7794399999999999,0.17914000000000002,0.67561,0.6552399999999999,0.68938,0.99287
0.23388,0.19895,0.40233,0.98624,0.45666999999999996,0.11707000000000001,0.36451999999999996,0.26145999999999997,0.25238,0.074974,0.69006,0.61328,0.67393,0.42818999999999996,0.5351899999999999,0.54015,0.0584,0.14887999999999998,0.026629000000000003,0.8320700000000001,0.13606,0.42648,0.90801,0.72807,0.19764,0.9300799999999999,0.6026699999999999,0.18837,0.72388,0.23479,0.70382,0.9928600000000001
