0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.08227999999999999,0.45733999999999997,0.16618,0.86174,0.53479,0.39826999999999996,0.14261,0.71405,0.47552,0.59706,0.22383000000000003,0.5504,0.24773,0.46251000000000003,0.51122,0.38365,0.28813,0.84125,0.43783999999999995,0.3642,0.89754,0.8633299999999999,0.048719,0.08534,0.50738,0.8983200000000001,0.5292399999999999,0.096456,0.81405,0.55152,0.28129,0.9989
0.08314099999999999,0.9859899999999999,0.24675,0.9736299999999999,0.728,0.41111000000000003,0.38027,0.38313,0.23555,0.24805,0.33576999999999996,0.016153999999999998,0.87245,0.25255,0.8281700000000001,0.87198,0.39231,0.9128700000000001,0.33728,0.41279,0.41541000000000006,0.78371,0.42412,0.24991999999999998,0.10467,0.00019773,0.15195999999999998,0.62258,0.079038,0.31185,0.28294,0.99885
0.086653,0.9929600000000001,0.9381700000000001,0.16721,0.72852,0.41576,0.37549,0.7027800000000001,0.43177,0.91545,0.81757,0.61417,0.22146,0.19096,0.09543099999999999,0.8302799999999999,0.39281,0.91981,0.35611,0.42181,0.41292,0.7308600000000001,0.6199899999999999,0.67669,0.32574000000000003,0.93204,0.5232399999999999,0.66201,0.9653200000000001,0.086524,0.30118,0.9988299999999999
0.086878,0.74532,0.9381700000000001,0.34371999999999997,0.57776,0.41576,0.38204,0.9263600000000001,0.36538000000000004,0.63745,0.76999,0.62041,0.35783000000000004,0.192,0.05662999999999999,0.53249,0.40778000000000003,0.80656,0.7750100000000001,0.51115,0.58901,0.9820200000000001,0.60926,0.67523,0.33018000000000003,0.9229999999999999,0.016377000000000003,0.83354,0.036773,0.39795,0.30296999999999996,0.99879
0.075706,0.20806999999999998,0.16810999999999998,0.27693,0.94091,0.33135,0.14232,0.6998800000000001,0.65592,0.59817,0.23800000000000002,0.97145,0.31188,0.63384,0.022583000000000002,0.7024600000000001,0.38361,0.7862399999999999,0.23669,0.6371600000000001,0.20658,0.61956,0.048382,0.8560399999999999,0.6351899999999999,0.073463,0.20958000000000002,0.59422,0.7598199999999999,0.7303,0.30584,0.99869
0.075526,0.42422,0.23926999999999998,0.94352,0.9336700000000001,0.73353,0.62565,0.37926,0.23935,0.24805,0.038671,0.01208,0.8903700000000001,0.25183,0.82463,0.85519,0.096664,0.30472,0.24373000000000003,0.052829999999999995,0.9804,0.77871,0.41705,0.26221,0.62262,0.0068612,0.51803,0.62228,0.074232,0.31381,0.30741,0.99865
0.071872,0.83226,0.93935,0.96316,0.38956,0.25313,0.37549,0.9263600000000001,0.12655,0.91661,0.81757,0.61539,0.36111,0.1658,0.09543099999999999,0.86554,0.36593000000000003,0.46438,0.5908399999999999,0.069411,0.60616,0.19071,0.23001999999999997,0.24505,0.011533,0.050318,0.013586,0.66201,0.96539,0.98016,0.34858,0.9983200000000001
0.065326,0.17464000000000002,0.13719,0.27693,0.94091,0.33135,0.14232,0.78675,0.65592,0.59817,0.23800000000000002,0.9018,0.31188,0.63384,0.62907,0.14964,0.0068995,0.7862399999999999,0.23669,0.6371600000000001,0.55609,0.61956,0.71662,0.85078,0.6351899999999999,0.22173,0.2591,0.5936,0.7598199999999999,0.7303,0.4587,0.9971399999999999
0.098786,0.9859899999999999,0.9765799999999999,0.9382799999999999,0.728,0.41111000000000003,0.38027,0.38313,0.40718000000000004,0.24805,0.038671,0.016153999999999998,0.87425,0.25255,0.8281700000000001,0.87198,0.39231,0.9128700000000001,0.33728,0.41279,0.58734,0.78371,0.41705,0.24991999999999998,0.10467,0.0068612,0.0,0.62258,0.079038,0.31185,0.47971,0.99677
0.098814,0.42422,0.9765799999999999,0.9382799999999999,0.9336700000000001,0.73353,0.62565,0.39055,0.28622,0.24805,0.038671,0.01208,0.87425,0.25183,0.8281700000000001,0.85519,0.095965,0.29048,0.5556,0.052829999999999995,0.9228299999999999,0.78361,0.41705,0.24991999999999998,0.10467,0.0068612,0.51048,0.62228,0.053853,0.31185,0.48025,0.99675
0.099188,0.28717,0.43555,0.52767,0.5801,0.48502,0.51858,0.41736999999999996,0.27015,0.0,0.7819,0.51713,0.66651,0.67206,0.79727,0.51005,0.56981,0.9596399999999999,0.42555,0.7958,0.06270099999999999,0.39988,0.66973,0.43617,0.036084,0.70912,0.18101,0.50702,0.038377,0.88618,0.48766000000000004,0.99672
0.10054,0.41863,0.53382,0.66871,0.39678,0.77507,0.64275,0.38916999999999996,0.28649,0.25344,0.47153,0.26838,0.078368,0.39305999999999996,0.74617,0.73274,0.11765,0.19349,0.8517600000000001,0.24731,0.25193000000000004,0.78423,0.6381100000000001,0.43599,0.052646000000000005,0.008229,0.92415,0.44646,0.32164,0.7660600000000001,0.51489,0.9962200000000001
0.10191,0.64625,0.66145,0.93976,0.9129999999999999,0.7428100000000001,0.6268699999999999,0.8309799999999999,0.22332,0.24658000000000002,0.31231,0.27049,0.26208000000000004,0.25205,0.7943600000000001,0.23736999999999997,0.37393000000000004,0.7230300000000001,0.022234999999999998,0.0035564999999999998,0.60935,0.50033,0.71377,0.2541,0.40065,0.30664,0.5143300000000001,0.8697299999999999,0.61379,0.30699,0.54302,0.9959399999999999
0.10263,0.53592,0.42599,0.52767,0.74537,0.48373999999999995,0.50648,0.71037,0.43086,0.018293,0.7873,0.62225,0.67462,0.18445999999999999,0.4096,0.089237,0.5693199999999999,0.8749,0.34052,0.8014399999999999,0.5856399999999999,0.9711,0.66982,0.4915,0.033010000000000005,0.91905,0.18737,0.5070600000000001,0.867,0.8859799999999999,0.55796,0.99592
0.10305999999999998,0.55395,0.7087899999999999,0.9796299999999999,0.24950999999999998,0.30985,0.38026,0.37719,0.3322,0.37051,0.88028,0.45915,0.75554,0.21821,0.28586999999999996,0.6705800000000001,0.9494,0.44104,0.97562,0.41141000000000005,0.50369,0.52359,0.70107,0.58127,0.65576,0.72359,0.41968,0.62146,0.053163999999999996,0.5820000000000001,0.56689,0.99577
0.24905,0.9859899999999999,0.96411,0.0,0.7582899999999999,0.41111000000000003,0.3817,0.38313,0.40826,0.24805,0.051628999999999994,0.016153999999999998,0.87425,0.69377,0.8281700000000001,0.87198,0.39231,0.9820700000000001,0.35239000000000004,0.039889,0.58734,0.78371,0.41705,0.24991999999999998,0.10467,0.0068612,0.029936,0.57118,0.84798,0.31185,0.63108,0.99441
0.24448000000000003,0.46315,0.11464,0.8908299999999999,0.777,0.018017,0.61046,0.78149,0.79401,0.46995,0.36314,0.22349000000000002,0.9529299999999999,0.088226,0.0090944,0.20471,0.70934,0.25351999999999997,0.86592,0.53177,0.012709,0.31955,0.31611999999999996,0.38245,0.41100000000000003,0.17615,0.28889000000000004,0.0079898,0.56728,0.19019,0.63594,0.99397
0.2408,0.79909,0.25977,0.30966,0.17835,0.031125999999999997,0.56953,0.05901,0.78161,0.15119000000000002,0.43267,0.17235999999999999,0.65779,0.20864000000000002,0.2129,0.12138,0.49958,0.42345,0.6372899999999999,0.31772,0.57644,0.92422,0.51095,0.2294,0.29320999999999997,0.4094,0.38697,0.58686,0.13255,0.66415,0.6514300000000001,0.99361
0.053635,0.91594,0.9377200000000001,0.9623200000000001,0.31416,0.41841999999999996,0.8476100000000001,0.074436,0.7263,0.67414,0.41192,0.14432999999999999,0.35229,0.9252799999999999,0.62015,0.84162,0.62259,0.42113,0.30875,0.51103,0.060972000000000005,0.6014,0.5977,0.71473,0.26429,0.21445,0.52441,0.83052,0.39636,0.48635,0.70131,0.99354
0.053635,0.39887,0.82194,0.82965,0.31416,0.41321,0.8471200000000001,0.039519,0.10071000000000001,0.67414,0.41192,0.082651,0.40621,0.9252799999999999,0.62015,0.8412799999999999,0.62259,0.92494,0.88434,0.41012,0.070324,0.62115,0.30990999999999996,0.71473,0.3543,0.11055,0.3811,0.95378,0.39636,0.5152800000000001,0.70131,0.9934
0.23324,0.9936799999999999,0.23546,0.35849000000000003,0.73607,0.81996,1.0,0.44982,0.74748,0.14362,0.34195,0.17897000000000002,0.6544,0.2081,0.23681999999999997,0.8362,0.49362,0.91653,0.35238,0.42296999999999996,0.41746000000000005,0.71732,0.6200399999999999,0.64653,0.29372,0.9666299999999999,0.15067,0.57786,0.061568,0.11005999999999999,0.7099300000000001,0.9931700000000001
0.23217,0.79909,0.25977,0.59292,0.17835,0.088073,0.57911,0.061267999999999996,0.9717899999999999,0.14911,0.42978999999999995,0.1892,0.65542,0.22551999999999997,0.20942,0.12138,0.47508999999999996,0.43025,0.6372899999999999,0.71717,0.91948,0.9229999999999999,0.36785,0.2294,0.29320999999999997,0.25727,0.38697,0.5460699999999999,0.067939,0.65578,0.72031,0.9924299999999999
0.26809,0.7912899999999999,0.27969,0.20797,0.57907,0.6763100000000001,0.33814,0.70841,0.27535,0.6239899999999999,0.020303,0.27164,0.40521,0.4604,0.83642,0.10028,0.8577,0.80994,0.30989,0.3668,0.27225,0.08026,0.92958,0.6968300000000001,0.47308,0.51025,0.9263299999999999,0.5009,0.9054700000000001,0.41308999999999996,0.7602300000000001,0.99216
0.11313,0.15819,0.60428,0.3983,0.37321,0.18166,0.67619,0.37126,0.47111000000000003,0.6443300000000001,0.24341999999999997,0.47475,0.15712,0.42678,0.47423000000000004,0.14273,0.71631,0.9548399999999999,0.9431,0.61141,0.7207399999999999,0.056565,0.10273,0.67962,0.52161,0.81747,0.7426,0.57775,0.31487,0.6028100000000001,0.76623,0.99192
0.26928,0.7912899999999999,0.27969,0.20322,0.2177,0.67969,0.33853,0.70734,0.7088,0.7790199999999999,0.017703,0.27164,0.19685,0.064801,0.83642,0.10028,0.8577,0.80994,0.30989,0.23765,0.41275,0.08026,0.92958,0.6967300000000001,0.4769,0.51025,0.9263299999999999,0.57452,0.9054700000000001,0.099018,0.7729,0.99174
0.26932,0.47273000000000004,0.24198000000000003,0.20693000000000003,0.52713,0.67757,0.33497,0.71287,0.50185,0.77827,0.42708,0.26924000000000003,0.71062,0.41401000000000004,0.23076,0.21129,0.53784,0.33541,0.43553000000000003,0.36127,0.10369,0.8805299999999999,0.06368099999999999,0.69104,0.51223,0.89959,0.51571,0.088633,0.8992899999999999,0.86693,0.77337,0.9917
0.2711,0.7914399999999999,0.27969,0.36079,0.2177,0.67969,0.33853,0.70734,0.24092,0.7790199999999999,0.34831,0.9553799999999999,0.20678000000000002,0.54899,0.20440999999999998,0.1068,0.73146,0.81679,0.30989,0.48394,0.41275,0.08026,0.92958,0.70128,0.48197,0.46343999999999996,0.20723000000000003,0.58218,0.45198,0.099021,0.79235,0.99118
0.11495,0.088305,0.50407,0.010112999999999999,0.37046999999999997,0.9294600000000001,0.18335,0.29959,0.56753,0.39458000000000004,0.055095000000000005,0.80385,0.41095,0.15866,0.47866000000000003,0.5315300000000001,0.9916200000000001,0.384,0.7350800000000001,0.61373,0.017702000000000002,0.09801699999999999,0.47376,0.9817100000000001,0.5050600000000001,0.6208600000000001,0.7421399999999999,0.6562100000000001,0.46405,0.80807,0.79704,0.99118
0.41536999999999996,0.8131,0.23546,0.36735999999999996,0.39712,0.81996,0.99935,0.45271999999999996,0.85672,0.41641999999999996,0.34189,0.18639,0.097048,0.54685,0.23681999999999997,0.84457,0.73175,0.97467,0.58711,0.02732,0.41746000000000005,0.16894,0.52388,0.088119,0.8447,0.03168,0.14787999999999998,0.7611399999999999,0.54062,0.11005999999999999,0.81048,0.99079
0.11615999999999999,0.79909,0.49326000000000003,0.59643,0.17835,0.021071,0.19247,0.063708,0.71497,0.65428,0.40966,0.17235999999999999,0.65779,0.20864000000000002,0.22521,0.13924,0.76605,0.40065,0.6372899999999999,0.61857,0.0,0.9229999999999999,0.51095,0.23755,0.29581999999999997,0.2655,0.74448,0.56843,0.47024,0.65561,0.81647,0.99035
0.40609,0.16646,0.1671,0.45656,0.72558,0.19082000000000002,0.46753,0.69947,0.99972,0.030982,0.83068,0.9705299999999999,0.81709,0.47283000000000003,0.020083,0.67595,0.3932,0.51151,0.23498000000000002,0.8572799999999999,0.20728000000000002,0.93845,0.029682,0.233,0.23083,0.071302,0.20689000000000002,0.27976,0.80312,0.34575,0.82524,0.9902799999999999
0.42571000000000003,0.79909,0.25977,0.59643,0.17835,0.021071,0.54727,0.068721,0.23365,0.4246,0.43261000000000005,0.8582799999999999,0.43987,0.22446,0.22521,0.12138,0.40337,0.43025,0.6372899999999999,0.38896,0.57644,0.9229999999999999,0.51095,0.2294,0.31281,0.23567,0.38697,0.7517,0.43831000000000003,0.65578,0.8331,0.9898399999999999
0.43021000000000004,0.5221100000000001,0.29673,0.29913,0.30661,0.058138,0.072292,0.57668,0.2142,0.92564,0.98214,0.32846,0.62158,0.52131,0.042,0.31755,0.65947,0.80921,0.91495,0.9118299999999999,0.63443,0.18816,0.14824,0.17858,0.13567,0.27104,0.20014,0.5896600000000001,0.0,0.6785800000000001,0.85316,0.9893799999999999
0.43063999999999997,0.74487,0.6049100000000001,0.28513,0.19949,0.37462,0.07155700000000001,0.8219700000000001,0.42846999999999996,0.63305,0.29493,0.41167,0.41425,0.012055,0.052195000000000005,0.13577,0.85606,0.8065399999999999,0.7572300000000001,0.36798000000000003,0.27634000000000003,0.68395,0.20606,0.1783,0.13669,0.42123999999999995,0.80992,0.7841,0.0064633,0.41311000000000003,0.8553,0.98924
